incident_id,incident_date,state,city_or_country,address,killed,injured,incident_url,year,month-year,subject1_age,subject2_age,subject3_age,subject4_age,subject_gender,no_of_subject
1791482,9/10/20 0:00,Louisiana,New Orleans,4100 block of Rayne Dr,3,2,https://www.gunviolencearchive.org/incident/1791482,2020,Sep-20,,,,,,
1788401,9/8/20 0:00,Maryland,Baltimore,2300 block of Greenmount Ave,0,5,https://www.gunviolencearchive.org/incident/1788401,2020,Sep-20,,,,,,
1788168,9/7/20 0:00,Louisiana,New Orleans,1500 block of Freret St,0,4,https://www.gunviolencearchive.org/incident/1788168,2020,Sep-20,,,,,,
1787655,9/7/20 0:00,New York,Brooklyn,Norstrand Ave and Crown St,0,5,https://www.gunviolencearchive.org/incident/1787655,2020,Sep-20,,,,,,
1788352,9/7/20 0:00,California,Aguanga,45125 Highway 371,7,0,https://www.gunviolencearchive.org/incident/1788352,2020,Sep-20,,,,,,
1787222,9/7/20 0:00,Indiana,Indianapolis,W 38th St and Graceland Ave,1,4,https://www.gunviolencearchive.org/incident/1787222,2020,Sep-20,,,,,,
1786855,9/6/20 0:00,Georgia,Sparta,Faye St and Lee St,1,6,https://www.gunviolencearchive.org/incident/1786855,2020,Sep-20,,,,,,
1786920,9/6/20 0:00,Illinois,Chicago,S Kingston Ave and E 77th St,0,4,https://www.gunviolencearchive.org/incident/1786920,2020,Sep-20,,,,,,
1787977,9/6/20 0:00,Tennessee,Memphis,6555 Lost Oak Dr,0,4,https://www.gunviolencearchive.org/incident/1787977,2020,Sep-20,,,,,,
1786829,9/6/20 0:00,Colorado,Commerce City,6700 block of Birch St,0,4,https://www.gunviolencearchive.org/incident/1786829,2020,Sep-20,,,,,,
1787286,9/6/20 0:00,Missouri,Kansas City,3999 Swope Pkwy,0,6,https://www.gunviolencearchive.org/incident/1787286,2020,Sep-20,,,,,,
1786890,9/6/20 0:00,Missouri,Saint Louis,5700 block of Minerva Ave,1,3,https://www.gunviolencearchive.org/incident/1786890,2020,Sep-20,,,,,,
1787006,9/6/20 0:00,Louisiana,New Iberia,1752 Center St,0,5,https://www.gunviolencearchive.org/incident/1787006,2020,Sep-20,,,,,,
1787387,9/6/20 0:00,Maryland,Baltimore,4900 block of Reisterstown Rd,0,4,https://www.gunviolencearchive.org/incident/1787387,2020,Sep-20,,,,,,
1786488,9/5/20 0:00,Texas,Houston,9940 Fondren Rd,0,4,https://www.gunviolencearchive.org/incident/1786488,2020,Sep-20,,,,,,
1786449,9/5/20 0:00,Maryland,Baltimore,2000 block of W Lexington St,1,3,https://www.gunviolencearchive.org/incident/1786449,2020,Sep-20,,,,,,
1785713,9/5/20 0:00,Florida,Williston,Co Rd 318 and US-27 Alt,0,6,https://www.gunviolencearchive.org/incident/1785713,2020,Sep-20,,,,,,
1786806,9/5/20 0:00,Arkansas,Little Rock,400 President Clinton Ave,0,4,https://www.gunviolencearchive.org/incident/1786806,2020,Sep-20,,,,,,
1805455,9/3/20 0:00,South Carolina,Anderson,R St and Chase Ave,1,3,https://www.gunviolencearchive.org/incident/1805455,2020,Sep-20,,,,,,
1785358,9/3/20 0:00,Florida,Miami,2000 block of NW 71st St,1,3,https://www.gunviolencearchive.org/incident/1785358,2020,Sep-20,,,,,,
1784570,9/3/20 0:00,Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,https://www.gunviolencearchive.org/incident/1784570,2020,Sep-20,,,,,,
1785108,9/3/20 0:00,Pennsylvania,Philadelphia,700 block of E Chelten Ave,0,6,https://www.gunviolencearchive.org/incident/1785108,2020,Sep-20,,,,,,
1785593,9/3/20 0:00,Arkansas,Little Rock,19 Nandina Cir,0,4,https://www.gunviolencearchive.org/incident/1785593,2020,Sep-20,,,,,,
1783582,9/2/20 0:00,Pennsylvania,Philadelphia,1800 block of Moore St,2,2,https://www.gunviolencearchive.org/incident/1783582,2020,Sep-20,,,,,,
1784141,9/2/20 0:00,Georgia,Albany,1400 block of E Residence Ave,1,3,https://www.gunviolencearchive.org/incident/1784141,2020,Sep-20,,,,,,
1783928,9/2/20 0:00,California,Oakland,Kerwin Ave and 105th Ave,0,4,https://www.gunviolencearchive.org/incident/1783928,2020,Sep-20,,,,,,
1825993,8/31/20 0:00,Pennsylvania,Philadelphia,1500 block of W Clearfield St,0,5,https://www.gunviolencearchive.org/incident/1825993,2020,Aug-20,,,,,,
1782962,8/31/20 0:00,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,https://www.gunviolencearchive.org/incident/1782962,2020,Aug-20,,,,,,
1780301,8/30/20 0:00,Kentucky,Lexington,545 N Upper St,0,7,https://www.gunviolencearchive.org/incident/1780301,2020,Aug-20,,,,,,
1780199,8/30/20 0:00,Illinois,Zion,2300 block of Joppa Ave,1,3,https://www.gunviolencearchive.org/incident/1780199,2020,Aug-20,,,,,,
1780266,8/30/20 0:00,Texas,San Antonio,S Olive St and Aransas Ave,2,2,https://www.gunviolencearchive.org/incident/1780266,2020,Aug-20,,,,,,
1779981,8/30/20 0:00,New York,Buffalo,500 block of Fillmore Ave,1,4,https://www.gunviolencearchive.org/incident/1779981,2020,Aug-20,,,,,,
1784122,8/30/20 0:00,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,https://www.gunviolencearchive.org/incident/1784122,2020,Aug-20,,,,,,
1779718,8/30/20 0:00,Illinois,Chicago,11601 S Western Ave,1,4,https://www.gunviolencearchive.org/incident/1779718,2020,Aug-20,,,,,,
1780091,8/30/20 0:00,Kentucky,Madisonville,400 block of Elm St,0,5,https://www.gunviolencearchive.org/incident/1780091,2020,Aug-20,,,,,,
1780228,8/29/20 0:00,Nevada,Las Vegas,777 E Twain Ave,2,2,https://www.gunviolencearchive.org/incident/1780228,2020,Aug-20,,,,,,
1778571,8/29/20 0:00,Illinois,Rock Island,1800 2nd Ave,1,5,https://www.gunviolencearchive.org/incident/1778571,2020,Aug-20,,,,,,
1778435,8/28/20 0:00,Minnesota,Minneapolis,2400 block of Irving Ave N,0,4,https://www.gunviolencearchive.org/incident/1778435,2020,Aug-20,,,,,,
1778542,8/28/20 0:00,Pennsylvania,Chester,2900 block of W 2nd St,1,3,https://www.gunviolencearchive.org/incident/1778542,2020,Aug-20,,,,,,
1779023,8/28/20 0:00,Texas,Dallas,2600 block of Elm St,1,4,https://www.gunviolencearchive.org/incident/1779023,2020,Aug-20,,,,,,
1777607,8/27/20 0:00,Oregon,Portland,10500 block of NE Halsey St,1,3,https://www.gunviolencearchive.org/incident/1777607,2020,Aug-20,,,,,,
1777180,8/26/20 0:00,Michigan,Pontiac,252 Carriage Circle Dr,3,1,https://www.gunviolencearchive.org/incident/1777180,2020,Aug-20,,,,,,
1776905,8/26/20 0:00,South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,https://www.gunviolencearchive.org/incident/1776905,2020,Aug-20,,,,,,
1777400,8/26/20 0:00,Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4,https://www.gunviolencearchive.org/incident/1777400,2020,Aug-20,,,,,,
1776189,8/25/20 0:00,Virginia,Norfolk,800 block of E Princess Anne Rd,0,5,https://www.gunviolencearchive.org/incident/1776189,2020,Aug-20,,,,,,
1775249,8/25/20 0:00,New York,Rochester,70 block of Flower St,0,4,https://www.gunviolencearchive.org/incident/1775249,2020,Aug-20,,,,,,
1774123,8/24/20 0:00,Michigan,Detroit,11938 E McNichols Rd,0,4,https://www.gunviolencearchive.org/incident/1774123,2020,Aug-20,,,,,,
1773194,8/24/20 0:00,California,Sacramento,1200 block of Helena Ave,1,3,https://www.gunviolencearchive.org/incident/1773194,2020,Aug-20,,,,,,
1774138,8/24/20 0:00,Florida,West Palm Beach,1000 block of 18th St,0,4,https://www.gunviolencearchive.org/incident/1774138,2020,Aug-20,,,,,,
1773996,8/24/20 0:00,Virginia,Richmond,2300 block of Bethel St,1,4,https://www.gunviolencearchive.org/incident/1773996,2020,Aug-20,,,,,,
1772680,8/23/20 0:00,Tennessee,Somerville,1100 block of Brewer Rd,1,4,https://www.gunviolencearchive.org/incident/1772680,2020,Aug-20,,,,,,
1772623,8/23/20 0:00,Arkansas,Pine Bluff,2901 W 28th Ave,0,7,https://www.gunviolencearchive.org/incident/1772623,2020,Aug-20,,,,,,
1772513,8/23/20 0:00,New York,Brooklyn,2946 W 23rd St,1,3,https://www.gunviolencearchive.org/incident/1772513,2020,Aug-20,,,,,,
1772934,8/23/20 0:00,Colorado,Pueblo,2000 block of Longhorn Point,0,6,https://www.gunviolencearchive.org/incident/1772934,2020,Aug-20,,,,,,
1772438,8/23/20 0:00,Illinois,Champaign,100 block of Kenwood Rd,0,4,https://www.gunviolencearchive.org/incident/1772438,2020,Aug-20,,,,,,
1773006,8/23/20 0:00,Illinois,Chicago,6600 S Halsted St,0,4,https://www.gunviolencearchive.org/incident/1773006,2020,Aug-20,,,,,,
1772764,8/22/20 0:00,Illinois,Rockford,1300 block of 10th St,1,3,https://www.gunviolencearchive.org/incident/1772764,2020,Aug-20,,,,,,
1772174,8/22/20 0:00,Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,https://www.gunviolencearchive.org/incident/1772174,2020,Aug-20,,,,,,
1769444,8/19/20 0:00,Pennsylvania,Philadelphia,700 block of S 55th St,0,4,https://www.gunviolencearchive.org/incident/1769444,2020,Aug-20,,,,,,
1769489,8/19/20 0:00,Illinois,Chicago,8500 block of S Parnell Ave,0,6,https://www.gunviolencearchive.org/incident/1769489,2020,Aug-20,,,,,,
1768125,8/18/20 0:00,Pennsylvania,Philadelphia,3000 block of Cumberland St,1,4,https://www.gunviolencearchive.org/incident/1768125,2020,Aug-20,,,,,,
1767851,8/18/20 0:00,New York,Corona (Queens),35-35 21st St,0,4,https://www.gunviolencearchive.org/incident/1767851,2020,Aug-20,,,,,,
1767747,8/18/20 0:00,Illinois,Rockford,3001 Harney Ct,0,4,https://www.gunviolencearchive.org/incident/1767747,2020,Aug-20,,,,,,
1768683,8/17/20 0:00,Ohio,Cleveland,Dove Ave and E 102nd St,0,5,https://www.gunviolencearchive.org/incident/1768683,2020,Aug-20,,,,,,
1766574,8/17/20 0:00,New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4,https://www.gunviolencearchive.org/incident/1766574,2020,Aug-20,,,,,,
1767402,8/17/20 0:00,Texas,Dayton,County Rd 4901,3,2,https://www.gunviolencearchive.org/incident/1767402,2020,Aug-20,,,,,,
1765658,8/16/20 0:00,Kentucky,Lexington,1000 block of Newtown Ct,1,3,https://www.gunviolencearchive.org/incident/1765658,2020,Aug-20,,,,,,
1765624,8/16/20 0:00,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,https://www.gunviolencearchive.org/incident/1765624,2020,Aug-20,,,,,,
1765636,8/16/20 0:00,Ohio,Cincinnati,70 E McMicken Ave,2,9,https://www.gunviolencearchive.org/incident/1765636,2020,Aug-20,,,,,,
1766423,8/16/20 0:00,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,https://www.gunviolencearchive.org/incident/1766423,2020,Aug-20,,,,,,
1766380,8/16/20 0:00,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,https://www.gunviolencearchive.org/incident/1766380,2020,Aug-20,,,,,,
1765920,8/16/20 0:00,Oklahoma,Oklahoma City,SW 59th St and Agnew Ave,0,4,https://www.gunviolencearchive.org/incident/1765920,2020,Aug-20,,,,,,
1765336,8/15/20 0:00,Michigan,Belleville,24914 Martinsville Rd,4,0,https://www.gunviolencearchive.org/incident/1765336,2020,Aug-20,,,,,,
1765499,8/15/20 0:00,Pennsylvania,Philadelphia,N 10th St and Brown St,0,5,https://www.gunviolencearchive.org/incident/1765499,2020,Aug-20,,,,,,
1765890,8/15/20 0:00,New York,Rochester,501 Thurston Rd,0,5,https://www.gunviolencearchive.org/incident/1765890,2020,Aug-20,,,,,,
1765705,8/15/20 0:00,Connecticut,New Haven,Rosette St and Hurlburt St,1,5,https://www.gunviolencearchive.org/incident/1765705,2020,Aug-20,,,,,,
1764756,8/15/20 0:00,Alabama,Troy,4100 US-231 S,2,3,https://www.gunviolencearchive.org/incident/1764756,2020,Aug-20,,,,,,
1764619,8/14/20 0:00,New York,New York (Manhattan),111 Lenox Ave,0,4,https://www.gunviolencearchive.org/incident/1764619,2020,Aug-20,,,,,,
1762951,8/12/20 0:00,New Jersey,Newark,N 12th St,1,4,https://www.gunviolencearchive.org/incident/1762951,2020,Aug-20,,,,,,
1762997,8/12/20 0:00,Ohio,Dayton,2049 Catalpa Dr,1,3,https://www.gunviolencearchive.org/incident/1762997,2020,Aug-20,,,,,,
1761557,8/11/20 0:00,California,Torrance,22904 Lockness Ave,0,5,https://www.gunviolencearchive.org/incident/1761557,2020,Aug-20,,,,,,
1759873,8/9/20 0:00,Colorado,Denver,1400 block of W Byers Pl,0,9,https://www.gunviolencearchive.org/incident/1759873,2020,Aug-20,,,,,,
1759779,8/9/20 0:00,Ohio,Toledo,Monroe St and N Detroit Ave,0,6,https://www.gunviolencearchive.org/incident/1759779,2020,Aug-20,,,,,,
1758966,8/9/20 0:00,District of Columbia,Washington,3300 block of Dubois Pl SE,1,21,https://www.gunviolencearchive.org/incident/1758966,2020,Aug-20,,,,,,
1760207,8/9/20 0:00,Mississippi,Jackson,3600 block of Cromwell St,0,4,https://www.gunviolencearchive.org/incident/1760207,2020,Aug-20,,,,,,
1760261,8/9/20 0:00,Texas,Houston,9700 Homestead Rd,0,4,https://www.gunviolencearchive.org/incident/1760261,2020,Aug-20,,,,,,
1759425,8/8/20 0:00,Kentucky,Paducah,900 block of Boyd St,1,4,https://www.gunviolencearchive.org/incident/1759425,2020,Aug-20,,,,,,
1758838,8/8/20 0:00,Pennsylvania,Philadelphia,1101 N 38th St,0,6,https://www.gunviolencearchive.org/incident/1758838,2020,Aug-20,,,,,,
1759439,8/8/20 0:00,Massachusetts,Brockton,124 Laureston St,0,5,https://www.gunviolencearchive.org/incident/1759439,2020,Aug-20,,,,,,
1759237,8/8/20 0:00,Alabama,Birmingham (Ensley),426 18th St,1,5,https://www.gunviolencearchive.org/incident/1759237,2020,Aug-20,,,,,,
1758774,8/8/20 0:00,New York,Albany,First St and Quail St,1,3,https://www.gunviolencearchive.org/incident/1758774,2020,Aug-20,,,,,,
1757380,8/6/20 0:00,California,Oakland,4500 block of Fairfax Ave,1,3,https://www.gunviolencearchive.org/incident/1757380,2020,Aug-20,,,,,,
1756248,8/5/20 0:00,Illinois,Chicago,700 block of S Karlov Ave,0,4,https://www.gunviolencearchive.org/incident/1756248,2020,Aug-20,,,,,,
1755566,8/4/20 0:00,Wisconsin,Madison,333 S Rosa Rd,0,4,https://www.gunviolencearchive.org/incident/1755566,2020,Aug-20,,,,,,
1755297,8/4/20 0:00,District of Columbia,Washington,5400 block of Georgia Ave NW,0,4,https://www.gunviolencearchive.org/incident/1755297,2020,Aug-20,,,,,,
1754613,8/4/20 0:00,California,Beverly Hills,13200 Mulholland Dr,1,4,https://www.gunviolencearchive.org/incident/1754613,2020,Aug-20,,,,,,
1754640,8/4/20 0:00,Missouri,Saint Louis,5300 block of Bircher Blvd,1,3,https://www.gunviolencearchive.org/incident/1754640,2020,Aug-20,,,,,,
1754672,8/4/20 0:00,Connecticut,Hartford,818 Windsor St,1,5,https://www.gunviolencearchive.org/incident/1754672,2020,Aug-20,,,,,,
1754363,8/3/20 0:00,New York,Bronx,450 St Ann's Ave,0,4,https://www.gunviolencearchive.org/incident/1754363,2020,Aug-20,,,,,,
1753320,8/2/20 0:00,Pennsylvania,Philadelphia,3100 block of Weymouth St,0,4,https://www.gunviolencearchive.org/incident/1753320,2020,Aug-20,,,,,,
1753561,8/2/20 0:00,New Jersey,Newark,200 block of 6th Ave,0,5,https://www.gunviolencearchive.org/incident/1753561,2020,Aug-20,,,,,,
1752100,8/1/20 0:00,Illinois,Chicago,100 block of N Laporte Ave,1,4,https://www.gunviolencearchive.org/incident/1752100,2020,Aug-20,,,,,,
1753235,8/1/20 0:00,Texas,Pointblank,4411 Counts Rd,2,3,https://www.gunviolencearchive.org/incident/1753235,2020,Aug-20,,,,,,
1751949,8/1/20 0:00,Colorado,Denver,3000 block of W Virginia Ave,1,4,https://www.gunviolencearchive.org/incident/1751949,2020,Aug-20,,,,,,
1752790,8/1/20 0:00,Alabama,Montgomery,1100 block of Eastern Blvd,0,4,https://www.gunviolencearchive.org/incident/1752790,2020,Aug-20,,,,,,
1752019,7/31/20 0:00,Pennsylvania,Philadelphia,2500 block of Ingersoll St,1,3,https://www.gunviolencearchive.org/incident/1752019,2020,Jul-20,,,,,,
1750611,7/30/20 0:00,Florida,Tampa,I-275 and N Westshore Blvd,0,5,https://www.gunviolencearchive.org/incident/1750611,2020,Jul-20,,,,,,
1750548,7/30/20 0:00,Florida,Miami Gardens,16701 NW 42 Ave,0,5,https://www.gunviolencearchive.org/incident/1750548,2020,Jul-20,,,,,,
1750250,7/29/20 0:00,Michigan,Detroit,5200 block of Canton St,0,4,https://www.gunviolencearchive.org/incident/1750250,2020,Jul-20,,,,,,
1749873,7/29/20 0:00,Ohio,Elyria,537 Willow Park Rd,5,0,https://www.gunviolencearchive.org/incident/1749873,2020,Jul-20,,,,,,
1749746,7/29/20 0:00,Missouri,Saint Louis,5500 block of Floy Ave,3,2,https://www.gunviolencearchive.org/incident/1749746,2020,Jul-20,,,,,,
1749281,7/28/20 0:00,Delaware,Wilmington,1100 block of Beech St,2,2,https://www.gunviolencearchive.org/incident/1749281,2020,Jul-20,,,,,,
1749535,7/28/20 0:00,Wisconsin,Milwaukee,2600 block of W Atkinson Ave,0,4,https://www.gunviolencearchive.org/incident/1749535,2020,Jul-20,,,,,,
1748134,7/27/20 0:00,Washington,Federal Way,2410 S 312th St,1,3,https://www.gunviolencearchive.org/incident/1748134,2020,Jul-20,,,,,,
1747700,7/27/20 0:00,Illinois,Chicago,705 E 92nd Pl,1,4,https://www.gunviolencearchive.org/incident/1747700,2020,Jul-20,,,,,,
1746658,7/26/20 0:00,Texas,Mount Enterprise,1039 FM 1798,0,4,https://www.gunviolencearchive.org/incident/1746658,2020,Jul-20,,,,,,
1746441,7/26/20 0:00,Michigan,Flint,4462 Corunna Rd,1,3,https://www.gunviolencearchive.org/incident/1746441,2020,Jul-20,,,,,,
1746282,7/26/20 0:00,Kentucky,Louisville,I-64,1,3,https://www.gunviolencearchive.org/incident/1746282,2020,Jul-20,,,,,,
1746417,7/26/20 0:00,Colorado,Commerce City,6300 block of Ivanhoe St,1,3,https://www.gunviolencearchive.org/incident/1746417,2020,Jul-20,,,,,,
1748023,7/26/20 0:00,Arkansas,Magnolia,1000 block of W Monroe St,0,4,https://www.gunviolencearchive.org/incident/1748023,2020,Jul-20,,,,,,
1746582,7/25/20 0:00,Michigan,Flint,4813 Clio Rd,0,6,https://www.gunviolencearchive.org/incident/1746582,2020,Jul-20,,,,,,
1745903,7/25/20 0:00,North Carolina,Raleigh,503 Bragg St,0,4,https://www.gunviolencearchive.org/incident/1745903,2020,Jul-20,,,,,,
1746160,7/25/20 0:00,Florida,Miami,2900 block of Northwest 51st St,1,3,https://www.gunviolencearchive.org/incident/1746160,2020,Jul-20,,,,,,
1746430,7/25/20 0:00,Colorado,Denver,East 33rd Ave and Hudson St,2,3,https://www.gunviolencearchive.org/incident/1746430,2020,Jul-20,,,,,,
1746674,7/25/20 0:00,Texas,Dallas,525 S Riverfront Blvd,0,4,https://www.gunviolencearchive.org/incident/1746674,2020,Jul-20,,,,,,
1745737,7/25/20 0:00,California,Manteca,4447 Woodward Ave,0,7,https://www.gunviolencearchive.org/incident/1745737,2020,Jul-20,,,,,,
1744407,7/24/20 0:00,Georgia,Atlanta,Sunset Ave NW and Lester St NW,2,2,https://www.gunviolencearchive.org/incident/1744407,2020,Jul-20,,,,,,
1743168,7/23/20 0:00,Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3,https://www.gunviolencearchive.org/incident/1743168,2020,Jul-20,,,,,,
1743488,7/23/20 0:00,Virginia,Petersburg,Wesley St,0,4,https://www.gunviolencearchive.org/incident/1743488,2020,Jul-20,,,,,,
1744332,7/23/20 0:00,Illinois,Chicago,120th St and Prairie Ave,2,4,https://www.gunviolencearchive.org/incident/1744332,2020,Jul-20,,,,,,
1743108,7/22/20 0:00,Michigan,Warren,28200 block of Lawson St,0,4,https://www.gunviolencearchive.org/incident/1743108,2020,Jul-20,,,,,,
1741838,7/21/20 0:00,Illinois,Chicago,1018 W 79th St,0,15,https://www.gunviolencearchive.org/incident/1741838,2020,Jul-20,,,,,,
1740533,7/20/20 0:00,Virginia,Richmond,6850 Forest Hill Ave,1,4,https://www.gunviolencearchive.org/incident/1740533,2020,Jul-20,,,,,,
1740615,7/20/20 0:00,Illinois,Chicago,S Lawndale Ave and W Douglas Blvd,0,5,https://www.gunviolencearchive.org/incident/1740615,2020,Jul-20,,,,,,
1739920,7/19/20 0:00,Michigan,Detroit,McKinney St and Meuse St,1,3,https://www.gunviolencearchive.org/incident/1739920,2020,Jul-20,,,,,,
1739571,7/19/20 0:00,Nebraska,Omaha,28th St and T Ave,0,8,https://www.gunviolencearchive.org/incident/1739571,2020,Jul-20,,,,,,
1740013,7/19/20 0:00,Illinois,Chicago,11300 block of South Carpenter St,2,3,https://www.gunviolencearchive.org/incident/1740013,2020,Jul-20,,,,,,
1739434,7/19/20 0:00,Illinois,Peoria,NE Water St and Hamilton Blvd,0,13,https://www.gunviolencearchive.org/incident/1739434,2020,Jul-20,,,,,,
1739658,7/19/20 0:00,District of Columbia,Washington,3600 block of 14th St NW,1,8,https://www.gunviolencearchive.org/incident/1739658,2020,Jul-20,,,,,,
1739917,7/19/20 0:00,Michigan,Detroit,9122 Dexter Ave,4,0,https://www.gunviolencearchive.org/incident/1739917,2020,Jul-20,,,,,,
1738635,7/18/20 0:00,Illinois,Chicago,1600 block of S Keeler Ave,1,4,https://www.gunviolencearchive.org/incident/1738635,2020,Jul-20,,,,,,
1739097,7/17/20 0:00,Ohio,Columbus,E 6th Ave and Summit St,0,4,https://www.gunviolencearchive.org/incident/1739097,2020,Jul-20,,,,,,
1739413,7/17/20 0:00,Florida,Madison,SW Louisiana Terrace,0,4,https://www.gunviolencearchive.org/incident/1739413,2020,Jul-20,,,,,,
1736508,7/16/20 0:00,Tennessee,Nashville,S 7th St and Sylvan St,0,5,https://www.gunviolencearchive.org/incident/1736508,2020,Jul-20,,,,,,
1736383,7/15/20 0:00,Louisiana,Shreveport,6725 Buncombe Rd,1,3,https://www.gunviolencearchive.org/incident/1736383,2020,Jul-20,,,,,,
1735326,7/15/20 0:00,New York,Brooklyn,President St and Franklin Ave,1,5,https://www.gunviolencearchive.org/incident/1735326,2020,Jul-20,,,,,,
1735573,7/14/20 0:00,Missouri,Saint Joseph,S 18th St and Charles St,0,5,https://www.gunviolencearchive.org/incident/1735573,2020,Jul-20,,,,,,
1735470,7/14/20 0:00,North Carolina,Durham,200 Block of S Benjamine St,0,8,https://www.gunviolencearchive.org/incident/1735470,2020,Jul-20,,,,,,
1733702,7/13/20 0:00,New York,Brooklyn,Remsen Ave,0,6,https://www.gunviolencearchive.org/incident/1733702,2020,Jul-20,,,,,,
1734064,7/13/20 0:00,Kentucky,Louisville,1200 block of W Hill St,1,3,https://www.gunviolencearchive.org/incident/1734064,2020,Jul-20,,,,,,
1734058,7/13/20 0:00,Washington,Kent,23201 Pacific Hwy South,0,6,https://www.gunviolencearchive.org/incident/1734058,2020,Jul-20,,,,,,
